#Time	[wTH]	[wTHout]	[w11p]	[w11n]	[w21p]	[w21n]	[w12p]	[w12n]	[w13p]	[w13n]	[w14p]	[w14n]	[w22p]	[w22n]	[w23p]	[w23n]	[w24p]	[w24n]	[w1p]	[w1n]	[w2p]	[w2n]	[w3p]	[w3n]	[w4p]	[w4n]	[u1]	[u2]	[uTH]	[h10]	[h11]	[h10p]	[h11p]	[Sh1]	[h20]	[h21]	[h20p]	[h21p]	[Sh2]	[h30]	[h31]	[h30p]	[h31p]	[Sh3]	[h40]	[h41]	[h40p]	[h41p]	[Sh4]	[v0]	[v1]	[v0p]	[v1p]	[Sv]	
15.3528906	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	9.12383719e-77	1	1	0	0.173078131	0	3.67103448e-12	1	-8.11283043e-120	3.17307813	8.11283043e-120	-1.16688852e-12	0.954956417	2.27431051e-61	2.05525644	1.81164647e-78	0.0225217913	0.996663138	3.60633467e-79	2.65376615	7.3768368e-79	0.00166843124	0.992164728	-3.16428452e-07	3.94375616	3.16479229e-07	0.00391779407	
15.3553906	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	2.62104851e-77	1	1	0	0.17092812	0	3.62543216e-12	1	-4.81892811e-120	3.17092812	4.81892811e-120	-1.1523932e-12	0.955491053	2.03242289e-62	2.06699223	5.17586361e-79	0.0222544734	0.996704452	1.06187892e-79	2.65806713	2.08559475e-79	0.00164777396	0.992261779	-7.87264115e-07	3.95687704	7.87387898e-07	0.00386950404	
15.3578906	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	7.52961191e-78	1	1	0	0.168804816	0	3.58039632e-12	1	-2.85076688e-120	3.16880482	2.85076688e-120	-1.13807794e-12	0.956019635	1.80032388e-63	2.07858224	1.47828787e-79	0.0219901823	0.996745257	3.10354786e-80	2.66231469	5.9155244e-80	0.0016273716	0.992358393	-2.00500611e-06	3.96983492	2.00531708e-06	0.00382180615	
15.3603906	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	2.16306776e-78	1	1	0	0.166707889	0	3.53591992e-12	1	-1.67968618e-120	3.16670789	1.67968618e-120	-1.12394051e-12	0.956542226	1.58115291e-64	2.09002827	4.22206753e-80	0.021728887	0.996785558	9.02399934e-81	2.66650948	1.68203164e-80	0.00160722105	0.992455834	-5.22535892e-06	3.98263183	5.22615932e-06	0.00377469578	
15.3616406	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	1.15788143e-78	1	1	0	0.165669214	0	3.51388934e-12	1	-1.48103392e-121	3.16566921	1.48103392e-121	-1.11693779e-12	0.956801293	4.2653524e-65	2.09569786	2.25149796e-80	0.0215993533	0.996805522	5.08522345e-81	2.6685873	8.72897723e-81	0.00159723923	0.992497695	-3.83357484e-07	3.98897056	3.83416363e-07	0.00375134436	
15.3641406	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	3.32630157e-79	1	1	0	0.163611238	0	3.4702391e-12	1	-8.67470759e-122	3.16361124	8.67470759e-122	-1.10306296e-12	0.957315011	3.70014448e-66	2.10693128	6.43495183e-81	0.0213424947	0.996845079	1.45816357e-81	2.67270418	2.50111796e-81	0.00157746061	0.992590852	-1.03359456e-06	4.00152976	1.03375012e-06	0.00370509103	
15.3666406	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	9.55562624e-80	1	1	0	0.161578827	0	3.4271311e-12	1	-5.06120161e-122	3.16157883	5.06120161e-122	-1.08936049e-12	0.957822888	3.18454313e-67	2.11802516	1.83859795e-81	0.021088556	0.996884148	4.17850559e-82	2.67676991	7.16828421e-82	0.00155792613	0.992684037	-2.84937581e-06	4.01393296	2.84979886e-06	0.00365940612	
15.3678906	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	5.11508809e-80	1	1	0	0.160572108	0	3.40577833e-12	1	-4.4711072e-123	3.16057211	4.4711072e-123	-1.08257322e-12	0.958074656	8.44427648e-68	2.12352031	9.80638361e-82	0.0209626722	0.996903501	2.24973077e-82	2.6787838	3.81566382e-82	0.00154824952	0.992726675	-2.0871664e-07	4.02007666	2.08747707e-07	0.00363676679	
15.3703906	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	1.46943592e-80	1	1	0	0.15857745	0	3.36347107e-12	1	-2.59368173e-123	3.15857745	2.59368173e-123	-1.06912528e-12	0.958573886	7.18521567e-69	2.13440812	2.80347769e-82	0.0207130572	0.996941849	6.43798336e-83	2.68277401	1.09475802e-82	0.00152907567	0.992816764	-5.94542807e-07	4.03224946	5.94629535e-07	0.00359191545	
15.3728906	3	5	5	0	0	1	5	0	0	2	2	0	0	1	4	0	2	0	4	0	6	0	4	0	2	0	0	4.2213191e-81	1	1	0	0.156607569	0	3.32168936e-12	1	-1.49892313e-123	3.15660757	1.49892313e-123	-1.0558444e-12	0.959067425	6.06943589e-70	2.14516067	8.0121773e-83	0.0204662875	0.996979723	1.84198735e-83	2.68671465	3.14093491e-83	0.00151013855	0.992906501	-1.73030912e-06	4.04427105	1.73055811e-06	0.0035476148	
